No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,Air Pollution Level (PM2.5),Air Pollution Level (PM10)
28634,2016,6,6,1,55.0,84.0,7.0,45.0,800.0,45.0,20.6,1006.0,14.9,0.0,E,1.2,Berbahaya,Berbahaya
28635,2016,6,6,2,56.0,57.0,5.0,44.0,700.0,38.0,19.8,1006.0,14.4,0.0,E,1.2,Berbahaya,Berbahaya
28636,2016,6,6,3,58.0,58.0,5.0,40.0,800.0,36.0,19.6,1006.0,14.6,0.0,E,1.0,Berbahaya,Berbahaya
28637,2016,6,6,4,63.0,63.0,5.0,36.0,900.0,42.0,19.3,1006.3,15.0,0.0,E,1.1,Berbahaya,Berbahaya
28638,2016,6,6,5,78.0,78.0,5.0,34.0,1000.0,42.0,19.0,1006.6,15.3,0.0,E,1.1,Berbahaya,Berbahaya
28639,2016,6,6,6,82.0,82.0,6.0,33.0,800.0,48.0,19.5,1007.0,16.2,0.0,S,1.3,Berbahaya,Berbahaya
28640,2016,6,6,7,91.0,91.0,6.0,34.0,800.0,55.0,20.6,1007.1,16.2,0.0,E,1.1,Berbahaya,Berbahaya
28641,2016,6,6,8,91.0,91.0,8.0,36.0,900.0,61.0,21.9,1007.1,16.4,0.0,ENE,0.9,Berbahaya,Berbahaya
28642,2016,6,6,9,96.0,96.0,12.0,44.0,1000.0,62.0,23.4,1006.9,16.7,0.0,ENE,1.5,Berbahaya,Berbahaya
28643,2016,6,6,10,101.0,101.0,13.0,45.0,1000.0,83.0,24.5,1006.4,16.7,0.0,NNE,1.1,Berbahaya,Berbahaya
28644,2016,6,6,11,118.0,118.0,13.0,47.0,1100.0,112.0,26.0,1005.8,16.3,0.0,SW,1.8,Berbahaya,Berbahaya
28645,2016,6,6,12,136.0,136.0,14.0,33.0,1100.0,181.0,27.2,1005.0,16.5,0.0,ESE,2.4,Berbahaya,Berbahaya
28646,2016,6,6,13,123.0,123.0,14.0,25.0,1200.0,236.0,28.2,1004.4,16.8,0.0,ESE,2.1,Berbahaya,Berbahaya
28647,2016,6,6,14,126.0,126.0,13.0,22.0,1200.0,255.0,29.3,1003.6,16.1,0.0,SW,2.6,Berbahaya,Berbahaya
28648,2016,6,6,15,139.0,139.0,12.0,22.0,1200.0,277.0,30.2,1002.9,16.2,0.0,SW,2.3,Berbahaya,Berbahaya
28649,2016,6,6,16,137.0,137.0,11.0,23.0,1000.0,286.0,30.2,1002.5,15.1,0.0,S,2.1,Berbahaya,Berbahaya
28650,2016,6,6,17,136.0,136.0,10.0,23.0,900.0,284.0,30.0,1002.4,14.9,0.0,S,2.3,Berbahaya,Berbahaya
28651,2016,6,6,18,134.0,135.0,10.0,25.0,900.0,273.0,29.8,1002.6,14.4,0.0,S,1.4,Berbahaya,Berbahaya
28652,2016,6,6,19,125.0,155.0,9.0,27.0,900.0,278.0,29.2,1003.0,15.0,0.0,S,1.5,Berbahaya,Berbahaya
28653,2016,6,6,20,113.0,149.0,11.0,30.0,1000.0,263.0,28.8,1003.9,14.2,0.0,SSW,1.1,Berbahaya,Berbahaya
28654,2016,6,6,21,107.0,134.0,9.0,32.0,1000.0,217.0,26.9,1005.6,15.9,0.0,NE,3.7,Berbahaya,Berbahaya
28655,2016,6,6,22,87.0,204.0,5.0,23.0,900.0,187.0,21.2,1006.9,18.8,3.7,ENE,2.7,Berbahaya,Berbahaya
28656,2016,6,6,23,72.0,76.0,2.0,21.0,900.0,171.0,20.5,1007.6,18.8,1.4,ENE,1.5,Berbahaya,Berbahaya
28657,2016,6,7,0,70.0,75.0,2.0,17.0,800.0,129.0,19.4,1007.8,18.1,6.9,ENE,2.6,Berbahaya,Berbahaya
28658,2016,6,7,1,71.0,71.0,2.0,16.0,900.0,153.0,19.4,1007.8,18.2,0.0,ESE,0.8,Berbahaya,Berbahaya
28659,2016,6,7,2,67.0,67.0,2.0,15.0,1000.0,155.0,19.5,1007.6,18.2,0.2,E,0.9,Berbahaya,Berbahaya
28660,2016,6,7,3,77.0,77.0,2.0,17.0,900.0,134.0,19.4,1007.8,18.2,1.2,NE,0.9,Berbahaya,Berbahaya
28661,2016,6,7,4,70.0,70.0,2.0,14.0,900.0,127.0,19.6,1008.1,18.1,0.6,ESE,1.2,Berbahaya,Berbahaya
28662,2016,6,7,5,60.0,60.0,2.0,13.0,1100.0,119.0,19.1,1008.3,17.4,0.3,ESE,1.6,Berbahaya,Berbahaya
28663,2016,6,7,6,51.0,51.0,2.0,15.0,1200.0,92.0,18.5,1008.8,16.1,0.0,SE,1.9,Berbahaya,Berbahaya
28664,2016,6,7,7,40.0,40.0,2.0,20.0,900.0,64.0,18.2,1008.8,15.4,0.1,E,1.3,Tidak Berbahaya,Tidak Berbahaya
28665,2016,6,7,8,30.0,35.0,2.0,28.0,900.0,53.0,18.9,1009.2,15.2,0.0,ESE,1.6,Tidak Berbahaya,Tidak Berbahaya
28666,2016,6,7,9,27.0,45.0,2.0,30.0,800.0,52.0,20.3,1009.1,14.9,0.0,ESE,1.3,Tidak Berbahaya,Tidak Berbahaya
28667,2016,6,7,10,14.0,66.0,2.0,26.0,800.0,72.0,21.5,1009.1,13.7,0.0,SE,1.8,Tidak Berbahaya,Berbahaya
28668,2016,6,7,11,49.0,83.0,2.0,25.0,900.0,94.0,22.8,1008.9,13.8,0.0,S,2.2,Tidak Berbahaya,Berbahaya
28669,2016,6,7,12,42.0,84.0,2.0,27.0,900.0,94.0,24.0,1008.6,14.4,0.0,SSW,2.2,Tidak Berbahaya,Berbahaya
28670,2016,6,7,13,56.0,113.0,4.0,20.0,1000.0,114.0,24.7,1007.8,15.6,0.0,S,2.2,Berbahaya,Berbahaya
28671,2016,6,7,14,67.0,107.0,6.0,20.0,1100.0,129.0,25.5,1007.0,15.5,0.0,SSW,2.1,Berbahaya,Berbahaya
28672,2016,6,7,15,78.0,107.0,4.0,20.0,1000.0,144.0,26.0,1006.1,16.0,0.0,SSW,1.7,Berbahaya,Berbahaya
28673,2016,6,7,16,78.0,99.0,3.0,23.0,900.0,147.0,26.5,1005.4,15.8,0.0,S,2.4,Berbahaya,Berbahaya
28674,2016,6,7,17,75.0,75.0,2.0,21.0,900.0,158.0,26.3,1004.8,15.4,0.0,WSW,2.7,Berbahaya,Berbahaya
28675,2016,6,7,18,70.0,77.0,2.0,21.0,800.0,159.0,25.9,1004.4,15.6,0.0,SSW,2.5,Berbahaya,Berbahaya
28676,2016,6,7,19,76.0,90.0,2.0,26.0,1000.0,154.0,25.2,1004.7,16.3,0.0,S,1.8,Berbahaya,Berbahaya
28677,2016,6,7,20,78.0,94.0,2.0,28.0,1000.0,135.0,24.1,1004.9,16.9,0.0,SSW,1.6,Berbahaya,Berbahaya
28678,2016,6,7,21,90.0,104.0,2.0,30.0,1100.0,115.0,23.1,1005.7,17.6,0.0,SW,2.0,Berbahaya,Berbahaya
28679,2016,6,7,22,95.0,95.0,2.0,28.0,1200.0,100.0,22.4,1006.3,17.7,0.0,SW,1.8,Berbahaya,Berbahaya
28680,2016,6,7,23,97.0,97.0,2.0,25.0,1200.0,90.0,21.8,1006.1,17.8,0.0,SW,1.8,Berbahaya,Berbahaya
28681,2016,6,8,0,100.0,100.0,2.0,30.0,1300.0,70.0,21.5,1005.9,17.3,0.0,SW,1.8,Berbahaya,Berbahaya
28682,2016,6,8,1,97.0,97.0,2.0,31.0,1300.0,61.0,20.8,1005.4,17.4,0.0,WSW,1.3,Berbahaya,Berbahaya
28683,2016,6,8,2,97.0,97.0,2.0,26.0,1300.0,58.0,20.4,1004.9,17.6,0.0,WSW,1.3,Berbahaya,Berbahaya
28684,2016,6,8,3,113.0,113.0,2.0,28.0,1300.0,44.0,20.1,1005.0,17.5,0.0,SW,1.0,Berbahaya,Berbahaya
28685,2016,6,8,4,116.0,116.0,2.0,29.0,1300.0,33.0,19.4,1004.7,17.5,0.0,SSE,0.6,Berbahaya,Berbahaya
28686,2016,6,8,5,123.0,123.0,2.0,33.0,1400.0,27.0,19.3,1005.0,17.6,0.0,ENE,1.5,Berbahaya,Berbahaya
28687,2016,6,8,6,134.0,134.0,2.0,39.0,1600.0,24.0,19.5,1005.2,17.8,0.0,ESE,1.0,Berbahaya,Berbahaya
28688,2016,6,8,7,152.0,152.0,2.0,48.0,1700.0,17.0,20.6,1005.7,18.0,0.0,ENE,1.4,Berbahaya,Berbahaya
28689,2016,6,8,8,166.0,166.0,3.0,58.0,1800.0,18.0,20.9,1005.9,18.1,0.0,ENE,1.8,Berbahaya,Berbahaya
28690,2016,6,8,9,170.0,170.0,4.0,61.0,1700.0,24.0,21.8,1006.1,18.0,0.0,NE,1.5,Berbahaya,Berbahaya
28691,2016,6,8,10,143.0,143.0,3.0,43.0,1400.0,69.0,24.3,1005.8,17.8,0.0,ENE,1.1,Berbahaya,Berbahaya
28692,2016,6,8,11,127.0,127.0,3.0,31.0,1300.0,136.0,25.9,1005.1,17.5,0.0,S,1.5,Berbahaya,Berbahaya
28693,2016,6,8,12,122.0,122.0,3.0,30.0,1200.0,185.0,27.4,1004.4,18.1,0.0,E,2.0,Berbahaya,Berbahaya
28694,2016,6,8,13,125.0,125.0,3.0,28.0,1200.0,229.0,29.1,1003.7,17.6,0.0,SW,1.6,Berbahaya,Berbahaya
28695,2016,6,8,14,118.0,118.0,3.0,26.0,1100.0,262.0,29.5,1003.1,17.3,0.0,SE,1.8,Berbahaya,Berbahaya
28696,2016,6,8,15,147.0,147.0,3.0,25.0,1100.0,261.0,29.5,1002.5,17.3,0.0,SW,3.2,Berbahaya,Berbahaya
28697,2016,6,8,16,142.0,142.0,2.0,25.0,1100.0,229.0,30.3,1002.1,16.7,0.0,SSW,2.8,Berbahaya,Berbahaya
28698,2016,6,8,17,141.0,141.0,3.0,24.0,1100.0,215.0,29.4,1001.5,17.9,0.0,WSW,3.0,Berbahaya,Berbahaya
28699,2016,6,8,18,167.0,167.0,3.0,26.0,1200.0,230.0,28.8,1001.6,17.7,0.0,SW,2.6,Berbahaya,Berbahaya
28700,2016,6,8,19,246.0,246.0,4.0,30.0,1600.0,249.0,28.5,1001.7,18.9,0.0,SSW,2.1,Berbahaya,Berbahaya
28701,2016,6,8,20,250.0,250.0,5.0,34.0,1700.0,219.0,27.8,1002.2,19.1,0.0,S,1.2,Berbahaya,Berbahaya
28702,2016,6,8,21,236.0,236.0,4.0,46.0,1800.0,149.0,26.8,1003.0,19.2,0.0,ESE,1.5,Berbahaya,Berbahaya
28703,2016,6,8,22,220.0,220.0,2.0,50.0,1800.0,118.0,26.0,1003.1,18.9,0.0,SE,1.0,Berbahaya,Berbahaya
28704,2016,6,8,23,199.0,199.0,2.0,61.0,1700.0,118.0,26.2,1003.4,18.6,0.0,SE,2.7,Berbahaya,Berbahaya
28705,2016,6,9,0,175.0,175.0,5.0,43.0,1600.0,144.0,24.9,1003.3,18.8,0.0,SE,2.3,Berbahaya,Berbahaya
28706,2016,6,9,1,133.0,133.0,6.0,37.0,1700.0,101.0,23.6,1003.2,17.6,0.0,ESE,1.3,Berbahaya,Berbahaya
28707,2016,6,9,2,122.0,122.0,9.0,36.0,1700.0,81.0,22.6,1003.4,15.9,0.0,E,1.3,Berbahaya,Berbahaya
28708,2016,6,9,3,130.0,130.0,6.0,37.0,1700.0,62.0,21.0,1003.3,16.6,0.0,ENE,1.4,Berbahaya,Berbahaya
28709,2016,6,9,4,135.0,135.0,5.0,56.0,2000.0,26.0,20.1,1003.7,16.7,0.0,ENE,1.2,Berbahaya,Berbahaya
28710,2016,6,9,5,124.0,124.0,4.0,50.0,1700.0,24.0,19.1,1003.6,17.1,0.0,ENE,1.1,Berbahaya,Berbahaya
28711,2016,6,9,6,129.0,129.0,3.0,47.0,1500.0,25.0,20.2,1003.8,17.6,0.0,ENE,1.1,Berbahaya,Berbahaya
28712,2016,6,9,7,142.0,142.0,4.0,49.0,1400.0,32.0,22.3,1003.8,17.2,0.0,E,1.3,Berbahaya,Berbahaya
28713,2016,6,9,8,155.0,155.0,8.0,56.0,1400.0,43.0,24.1,1003.9,17.3,0.0,ESE,1.0,Berbahaya,Berbahaya
28714,2016,6,9,9,171.0,171.0,12.0,58.0,1500.0,70.0,25.6,1003.5,17.3,0.0,E,1.2,Berbahaya,Berbahaya
28715,2016,6,9,10,179.0,179.0,14.0,61.0,1600.0,116.0,27.5,1002.9,17.1,0.0,S,1.6,Berbahaya,Berbahaya
28716,2016,6,9,11,140.0,140.0,17.0,40.0,1300.0,197.0,30.2,1002.0,15.1,0.0,SSW,2.7,Berbahaya,Berbahaya
28717,2016,6,9,12,80.0,80.0,19.0,21.0,900.0,230.0,31.7,1001.0,13.0,0.0,SW,4.3,Berbahaya,Berbahaya
28718,2016,6,9,13,64.0,64.0,22.0,17.0,900.0,239.0,32.9,1000.0,12.5,0.0,SW,3.9,Berbahaya,Berbahaya
28719,2016,6,9,14,70.0,127.0,20.0,17.0,900.0,261.0,33.5,999.1,10.8,0.0,SW,3.9,Berbahaya,Berbahaya
28720,2016,6,9,15,62.0,62.0,9.0,16.0,800.0,245.0,33.6,998.1,9.6,0.0,SW,4.4,Berbahaya,Berbahaya
28721,2016,6,9,16,76.0,105.0,6.0,15.0,700.0,231.0,33.1,997.0,12.7,0.0,SW,5.7,Berbahaya,Berbahaya
28722,2016,6,9,17,73.0,82.0,4.0,14.0,600.0,231.0,33.0,997.1,12.1,0.0,SW,4.0,Berbahaya,Berbahaya
28723,2016,6,9,18,65.0,72.0,3.0,17.0,500.0,214.0,32.5,997.3,11.1,0.0,SSW,3.0,Berbahaya,Berbahaya
28724,2016,6,9,19,48.0,77.0,3.0,23.0,500.0,195.0,32.2,997.3,10.8,0.0,SSW,3.1,Tidak Berbahaya,Berbahaya
28725,2016,6,9,20,50.0,115.0,2.0,29.0,600.0,169.0,31.7,997.5,12.5,0.0,S,1.9,Tidak Berbahaya,Berbahaya
28726,2016,6,9,21,48.0,154.0,3.0,33.0,700.0,157.0,29.6,999.6,13.4,0.0,WNW,4.6,Tidak Berbahaya,Berbahaya
28727,2016,6,9,22,73.0,260.0,2.0,16.0,700.0,179.0,21.5,1002.1,18.3,3.7,WNW,3.9,Berbahaya,Berbahaya
28728,2016,6,9,23,71.0,71.0,2.0,15.0,700.0,143.0,20.6,1000.5,18.9,3.9,ESE,1.9,Berbahaya,Berbahaya
28729,2016,6,10,0,71.0,71.0,2.0,21.0,800.0,113.0,20.9,1001.2,18.7,0.5,NNE,2.4,Berbahaya,Berbahaya
28730,2016,6,10,1,74.0,74.0,2.0,17.0,800.0,128.0,19.9,999.9,18.7,0.8,E,1.3,Berbahaya,Berbahaya
28731,2016,6,10,2,73.0,73.0,2.0,14.0,800.0,129.0,20.6,1000.6,18.7,0.1,WNW,1.4,Berbahaya,Berbahaya
28732,2016,6,10,3,83.0,83.0,2.0,14.0,700.0,112.0,20.1,1000.3,18.6,1.1,SW,1.0,Berbahaya,Berbahaya
28733,2016,6,10,4,70.0,70.0,2.0,11.0,700.0,123.0,20.1,999.9,18.8,0.7,NNW,1.0,Berbahaya,Berbahaya
28734,2016,6,10,5,54.0,54.0,2.0,11.0,700.0,114.0,19.6,999.5,18.6,0.0,E,1.3,Berbahaya,Berbahaya
28735,2016,6,10,6,58.0,58.0,2.0,14.0,800.0,87.0,19.8,999.8,18.6,0.0,E,0.9,Berbahaya,Berbahaya
28736,2016,6,10,7,65.0,65.0,2.0,21.0,800.0,99.0,20.7,999.8,19.0,0.0,NNE,1.3,Berbahaya,Berbahaya
28737,2016,6,10,8,62.0,62.0,2.0,24.0,800.0,117.0,22.3,1000.0,19.5,0.0,ENE,1.2,Berbahaya,Berbahaya
28738,2016,6,10,9,63.0,63.0,2.0,30.0,800.0,116.0,23.7,999.6,19.6,0.0,ENE,1.3,Berbahaya,Berbahaya
28739,2016,6,10,10,81.0,81.0,2.0,30.0,900.0,135.0,25.1,999.1,19.5,0.0,SE,1.2,Berbahaya,Berbahaya
28740,2016,6,10,11,94.0,94.0,2.0,29.0,900.0,163.0,26.0,998.9,19.6,0.0,ESE,2.2,Berbahaya,Berbahaya
28741,2016,6,10,12,116.0,116.0,3.0,27.0,1000.0,206.0,28.0,998.1,20.6,0.0,SE,1.6,Berbahaya,Berbahaya
28742,2016,6,10,13,126.0,126.0,4.0,24.0,900.0,247.0,29.5,997.7,20.1,0.0,S,2.1,Berbahaya,Berbahaya
28743,2016,6,10,14,132.0,132.0,4.0,20.0,900.0,261.0,30.5,996.9,19.8,0.0,S,2.5,Berbahaya,Berbahaya
28744,2016,6,10,15,107.0,107.0,3.0,17.0,800.0,240.0,30.0,996.0,19.1,0.0,SSW,1.9,Berbahaya,Berbahaya
28745,2016,6,10,16,84.0,84.0,2.0,14.0,700.0,185.0,23.0,997.1,17.7,17.9,ESE,1.6,Berbahaya,Berbahaya
28746,2016,6,10,17,40.0,40.0,2.0,21.0,600.0,147.0,27.3,996.8,17.2,0.0,ESE,0.9,Tidak Berbahaya,Tidak Berbahaya
28747,2016,6,10,18,40.0,5.0,2.0,21.0,500.0,133.0,30.0,997.4,9.5,0.0,NW,3.6,Tidak Berbahaya,Tidak Berbahaya
28748,2016,6,10,19,40.0,9.0,2.0,12.0,300.0,104.0,28.9,998.5,9.6,0.0,WNW,3.0,Tidak Berbahaya,Tidak Berbahaya
28749,2016,6,10,20,40.0,6.0,2.0,9.0,300.0,89.0,26.8,999.0,8.7,0.0,NW,4.1,Tidak Berbahaya,Tidak Berbahaya
28750,2016,6,10,21,40.0,6.0,2.0,9.0,300.0,86.0,25.9,1001.1,8.8,0.0,NNW,2.7,Tidak Berbahaya,Tidak Berbahaya
28751,2016,6,10,22,17.0,37.0,2.0,11.0,300.0,79.0,24.5,1002.4,8.0,0.0,NNE,1.7,Tidak Berbahaya,Tidak Berbahaya
28752,2016,6,10,23,24.0,26.0,2.0,13.0,300.0,69.0,22.9,1002.4,10.3,0.0,NNW,1.2,Tidak Berbahaya,Tidak Berbahaya
28753,2016,6,11,0,27.0,54.0,2.0,12.0,300.0,61.0,21.0,1002.5,9.3,0.0,WNW,0.8,Tidak Berbahaya,Berbahaya
28754,2016,6,11,1,19.0,19.0,2.0,9.0,300.0,67.0,23.2,1002.4,7.7,0.0,NW,2.7,Tidak Berbahaya,Tidak Berbahaya
28755,2016,6,11,2,4.0,31.0,2.0,10.0,300.0,62.0,22.8,1002.4,7.3,0.0,NW,2.3,Tidak Berbahaya,Tidak Berbahaya
28756,2016,6,11,3,3.0,5.0,2.0,10.0,300.0,64.0,21.9,1002.4,8.0,0.0,NW,1.4,Tidak Berbahaya,Tidak Berbahaya
28757,2016,6,11,4,12.0,48.0,2.0,14.0,300.0,40.0,21.2,1002.4,8.8,0.0,WNW,1.8,Tidak Berbahaya,Tidak Berbahaya
28758,2016,6,11,5,5.0,16.0,2.0,18.0,400.0,34.0,20.9,1003.1,9.2,0.0,WSW,0.8,Tidak Berbahaya,Tidak Berbahaya
28759,2016,6,11,6,20.0,36.0,2.0,24.0,400.0,27.0,21.7,1003.6,10.2,0.0,WSW,1.1,Tidak Berbahaya,Tidak Berbahaya
28760,2016,6,11,7,24.0,24.0,2.0,39.0,500.0,20.0,23.7,1004.0,9.7,0.0,WNW,1.7,Tidak Berbahaya,Tidak Berbahaya
28761,2016,6,11,8,11.0,11.0,2.0,16.0,400.0,74.0,24.9,1004.3,9.6,0.0,NW,2.8,Tidak Berbahaya,Tidak Berbahaya
28762,2016,6,11,9,21.0,21.0,2.0,12.0,400.0,94.0,25.8,1004.3,9.6,0.0,NW,3.4,Tidak Berbahaya,Tidak Berbahaya
28763,2016,6,11,10,8.0,12.0,2.0,11.0,400.0,101.0,26.9,1004.0,8.8,0.0,NNW,3.5,Tidak Berbahaya,Tidak Berbahaya
28764,2016,6,11,11,12.0,14.0,2.0,11.0,400.0,108.0,27.9,1003.7,10.1,0.0,NW,2.9,Tidak Berbahaya,Tidak Berbahaya
28765,2016,6,11,12,16.0,16.0,2.0,12.0,400.0,119.0,28.9,1003.2,11.9,0.0,N,2.6,Tidak Berbahaya,Tidak Berbahaya
28766,2016,6,11,13,14.0,14.0,2.0,10.0,300.0,126.0,29.0,1002.7,9.7,0.0,NNW,3.0,Tidak Berbahaya,Tidak Berbahaya
28767,2016,6,11,14,14.0,14.0,2.0,9.0,300.0,131.0,29.6,1002.4,11.2,0.0,ENE,2.9,Tidak Berbahaya,Tidak Berbahaya
28768,2016,6,11,15,5.0,17.0,2.0,10.0,300.0,134.0,30.3,1002.2,10.3,0.0,ENE,2.0,Tidak Berbahaya,Tidak Berbahaya
28769,2016,6,11,16,17.0,49.0,2.0,15.0,400.0,149.0,30.3,1002.0,10.3,0.0,E,1.4,Tidak Berbahaya,Tidak Berbahaya
28770,2016,6,11,17,20.0,20.0,2.0,14.0,300.0,149.0,29.6,1002.1,8.6,0.0,E,1.4,Tidak Berbahaya,Tidak Berbahaya
28771,2016,6,11,18,24.0,24.0,2.0,20.0,400.0,140.0,29.3,1002.3,10.4,0.0,SSE,1.5,Tidak Berbahaya,Tidak Berbahaya
28772,2016,6,11,19,14.0,47.0,2.0,26.0,400.0,144.0,28.5,1002.8,10.2,0.0,SSW,1.6,Tidak Berbahaya,Tidak Berbahaya
28773,2016,6,11,20,32.0,45.0,2.0,31.0,500.0,124.0,27.5,1003.2,11.1,0.0,SW,1.4,Tidak Berbahaya,Tidak Berbahaya
28774,2016,6,11,21,26.0,69.0,2.0,42.0,600.0,85.0,25.0,1003.7,13.2,0.0,WSW,1.0,Tidak Berbahaya,Berbahaya
28775,2016,6,11,22,34.0,61.0,2.0,59.0,700.0,49.0,23.3,1004.0,13.7,0.0,E,0.7,Tidak Berbahaya,Berbahaya
28776,2016,6,11,23,44.0,59.0,2.0,91.0,800.0,17.0,23.9,1004.4,14.6,0.0,E,1.3,Tidak Berbahaya,Berbahaya
28777,2016,6,12,0,34.0,53.0,2.0,92.0,800.0,17.0,22.9,1004.5,15.7,0.0,E,2.2,Tidak Berbahaya,Berbahaya
28778,2016,6,12,1,48.0,170.0,3.0,68.0,1000.0,30.0,21.5,1004.7,16.2,0.0,E,2.0,Tidak Berbahaya,Berbahaya
28779,2016,6,12,2,81.0,90.0,3.0,35.0,1100.0,55.0,20.7,1004.6,16.3,0.0,E,2.2,Berbahaya,Berbahaya
28780,2016,6,12,3,93.0,93.0,3.0,27.0,1200.0,67.0,20.2,1005.1,16.2,0.0,ENE,1.6,Berbahaya,Berbahaya
28781,2016,6,12,4,94.0,94.0,3.0,23.0,1100.0,74.0,19.8,1005.3,16.4,0.0,NE,1.1,Berbahaya,Berbahaya
28782,2016,6,12,5,90.0,90.0,2.0,23.0,1200.0,73.0,19.3,1005.1,16.3,0.0,ENE,0.8,Berbahaya,Berbahaya
28783,2016,6,12,6,94.0,94.0,3.0,25.0,1300.0,64.0,20.1,1005.0,16.7,0.0,ENE,0.6,Berbahaya,Berbahaya
28784,2016,6,12,7,101.0,101.0,3.0,28.0,1400.0,62.0,20.9,1005.2,16.7,0.0,E,0.6,Berbahaya,Berbahaya
28785,2016,6,12,8,108.0,108.0,5.0,32.0,1400.0,68.0,21.9,1005.1,16.8,0.0,E,1.0,Berbahaya,Berbahaya
28786,2016,6,12,9,116.0,116.0,9.0,32.0,1500.0,83.0,23.4,1004.7,16.9,0.0,E,1.7,Berbahaya,Berbahaya
28787,2016,6,12,10,126.0,126.0,11.0,37.0,1600.0,98.0,24.3,1004.2,17.1,0.0,SE,1.3,Berbahaya,Berbahaya
28788,2016,6,12,11,114.0,114.0,14.0,37.0,1600.0,153.0,26.5,1003.7,17.3,0.0,NE,1.4,Berbahaya,Berbahaya
28789,2016,6,12,12,102.0,102.0,13.0,35.0,1400.0,193.0,28.7,1002.7,15.9,0.0,SSE,1.1,Berbahaya,Berbahaya
28790,2016,6,12,13,79.0,79.0,11.0,27.0,1000.0,225.0,29.7,1001.8,14.7,0.0,SW,2.7,Berbahaya,Berbahaya
28791,2016,6,12,14,59.0,59.0,8.0,19.0,700.0,227.0,29.9,1001.1,12.8,0.0,WSW,2.3,Berbahaya,Berbahaya
28792,2016,6,12,15,46.0,46.0,7.0,18.0,600.0,215.0,29.6,1000.4,12.1,0.0,SW,1.8,Tidak Berbahaya,Tidak Berbahaya
28793,2016,6,12,16,40.0,54.0,7.0,21.0,600.0,226.0,30.1,999.7,12.5,0.0,WSW,1.8,Tidak Berbahaya,Berbahaya
28794,2016,6,12,17,24.0,44.0,7.0,21.0,600.0,231.0,30.4,998.9,12.3,0.0,SSW,1.6,Tidak Berbahaya,Tidak Berbahaya
28795,2016,6,12,18,32.0,32.0,6.0,23.0,600.0,234.0,30.3,998.5,13.1,0.0,SSE,1.7,Tidak Berbahaya,Tidak Berbahaya
28796,2016,6,12,19,40.0,48.0,5.0,26.0,500.0,216.0,29.9,998.7,14.0,0.0,SSW,1.7,Tidak Berbahaya,Tidak Berbahaya
28797,2016,6,12,20,22.0,75.0,4.0,36.0,600.0,167.0,27.8,998.6,15.1,0.0,ESE,1.9,Tidak Berbahaya,Berbahaya
28798,2016,6,12,21,43.0,76.0,3.0,52.0,800.0,122.0,27.3,999.1,17.5,0.0,SE,1.4,Tidak Berbahaya,Berbahaya
28799,2016,6,12,22,61.0,135.0,10.0,35.0,1000.0,166.0,27.0,999.6,17.2,0.0,ESE,1.4,Berbahaya,Berbahaya
28800,2016,6,12,23,53.0,70.0,11.0,30.0,1100.0,143.0,26.0,999.6,16.8,0.0,ENE,1.5,Berbahaya,Berbahaya
28801,2016,6,13,0,52.0,83.0,9.0,30.0,1100.0,112.0,24.6,999.9,18.1,0.0,NE,2.1,Berbahaya,Berbahaya
28802,2016,6,13,1,89.0,129.0,8.0,42.0,1200.0,112.0,23.8,1000.0,17.8,0.0,NNE,2.2,Berbahaya,Berbahaya
28803,2016,6,13,2,80.0,80.0,3.0,24.0,900.0,150.0,22.1,1000.1,17.0,0.0,NE,1.8,Berbahaya,Berbahaya
28804,2016,6,13,3,63.0,63.0,2.0,23.0,700.0,141.0,21.0,1000.0,17.4,0.0,NE,1.2,Berbahaya,Berbahaya
28805,2016,6,13,4,57.0,57.0,2.0,23.0,700.0,123.0,20.1,999.4,17.7,0.3,E,1.5,Berbahaya,Berbahaya
28806,2016,6,13,5,60.0,60.0,2.0,20.0,700.0,124.0,19.8,999.7,17.2,0.0,NE,1.6,Berbahaya,Berbahaya
28807,2016,6,13,6,55.0,55.0,2.0,21.0,600.0,111.0,19.9,999.9,16.5,0.0,N,1.3,Berbahaya,Berbahaya
28808,2016,6,13,7,37.0,37.0,2.0,19.0,600.0,118.0,20.0,1000.0,16.8,0.0,NE,1.5,Tidak Berbahaya,Tidak Berbahaya
28809,2016,6,13,8,47.0,47.0,2.0,26.0,700.0,103.0,20.4,1000.3,16.4,0.0,N,2.0,Tidak Berbahaya,Tidak Berbahaya
28810,2016,6,13,9,55.0,55.0,2.0,32.0,700.0,88.0,20.0,1000.0,17.2,0.8,NNE,1.8,Berbahaya,Berbahaya
28811,2016,6,13,10,49.0,49.0,2.0,30.0,700.0,94.0,21.1,1000.6,17.1,0.0,N,1.1,Tidak Berbahaya,Tidak Berbahaya
28812,2016,6,13,11,49.0,49.0,2.0,34.0,800.0,85.0,21.1,999.6,16.7,0.0,E,3.1,Tidak Berbahaya,Tidak Berbahaya
28813,2016,6,13,12,47.0,47.0,2.0,34.0,800.0,96.0,20.2,1000.1,17.6,0.0,NNE,1.9,Tidak Berbahaya,Tidak Berbahaya
28814,2016,6,13,13,61.0,61.0,2.0,29.0,800.0,94.0,19.7,999.7,17.7,0.2,ENE,2.0,Berbahaya,Berbahaya
